eta,ReE,ImE
0.33113112148259144,3.9939595513560096,-0.3586101456580261
0.36307805477010174,4.016312882104793,-0.35155917398227593
0.39810717055349776,4.036340225570766,-0.34415965944551874
0.43651583224016566,4.054052730572847,-0.33691856303182555
0.47863009232263803,4.069548114755722,-0.3302876760378244
0.5248074602497723,4.0829814827637465,-0.3246551728342538
0.5754399373371566,4.094540300956237,-0.32034671077440097
0.630957344480193,4.104425042960817,-0.3176323885828604
0.6918309709189363,4.11283546411184,-0.31673658483142214
0.7585775750291835,4.119961675538138,-0.31784863128657337
0.8317637711026709,4.125978936376333,-0.3211331031197357
0.9120108393559097,4.1310451278073135,-0.3267391170031306
1.0,4.135300045426188,-0.3348084234134602
